# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376033759384401441e+08,2.008430670197568269e+00,1.709188414918336605e+02,3.973171044531242035e+00
3.376033761423923373e+08,2.074669061961595506e+00,1.709215469084913650e+02,3.947520394924566300e+00
3.376033763195779324e+08,9.700393934209797919e+01,1.709099894078194097e+02,3.970686118998725256e+00
3.376033764701226950e+08,1.981468746483820098e+00,1.708810621575026403e+02,3.875264478463027018e+00
3.376033767704643607e+08,2.075797896723029723e+00,1.710281677190385210e+02,3.897438901969616065e+00
3.376033768588579297e+08,1.819398449652714689e+01,1.708634412464206207e+02,3.955178493788524374e+00
3.376033769565230608e+08,1.935920171791695399e+00,1.708765997392725922e+02,3.964632133517413504e+00
3.376033773486633897e+08,2.269460685283108070e+00,1.708714037183161167e+02,3.801076579252031795e+00
3.376033776658426523e+08,2.273325627547748695e+00,1.709813849439217108e+02,3.904829452723133087e+00
3.376033777365084887e+08,1.856969371928850254e+00,1.708205584552295591e+02,3.943228139773411911e+00
3.376033777403727174e+08,3.993686722311744042e+00,1.708923942766080017e+02,3.945063868399403262e+00
3.376033777694824934e+08,2.200306204846839808e+00,1.710065441409508082e+02,3.816535872664992279e+00
3.376033779544667006e+08,1.985811872641607190e+00,1.708555738551411594e+02,3.890926105702040338e+00
3.376033780865180492e+08,1.699931322993614824e+00,1.709733867639656637e+02,3.940950162410375768e+00
3.376033783902803063e+08,1.819333894943068852e+00,1.709178043975950345e+02,3.783770859227965300e+00
3.376033784445257187e+08,3.148703302655898817e+00,1.708495555511887005e+02,3.922993128785938310e+00
3.376033785885273814e+08,5.706117832872408258e+00,1.709312238757983948e+02,3.973182982876918956e+00
3.376033786464998722e+08,2.352667201081868775e+00,1.708192642639290284e+02,3.912226446262879964e+00
3.376033786654267311e+08,2.312526995821466258e+00,1.709492681941424621e+02,3.980305407207148427e+00
3.376033787751101255e+08,1.979676752414797569e+00,1.709837446197748534e+02,3.849260243683767513e+00
3.376033787954550385e+08,2.076853765829075105e+00,1.708933070972524604e+02,3.769516524755576192e+00
3.376033788625077009e+08,2.024059002425930398e+00,1.709195375486048363e+02,3.876663286358040583e+00
3.376033791868576407e+08,2.011380097471186623e+00,1.709195632357213412e+02,3.817211583560568222e+00
3.376036309211146832e+08,1.724964414176724858e+00,1.709818652090221747e+02,3.953120884377826272e+00
3.376036310254816413e+08,2.142790659671858666e+00,1.709498348800990470e+02,3.795011342647172548e+00
3.376036310402532816e+08,1.890607809026926489e+00,1.709694658088182564e+02,3.877078088184941151e+00
3.376036311083126664e+08,2.150904094717078774e+00,1.709748981701979460e+02,3.935140063030627910e+00
3.376036312253657579e+08,2.301328665271612728e+00,1.708320899449712726e+02,3.938967212044799826e+00
3.376036314102329612e+08,9.938795927566148691e+01,1.708404497560726156e+02,3.929507289456906083e+00
3.376036315950495601e+08,3.158701741375743666e+00,1.709039103334054914e+02,3.757573874101102884e+00
3.376036316487908363e+08,2.460477018405796024e+00,1.709654946854175819e+02,4.024017670303232208e+00
3.376036317278977036e+08,1.627828489959772140e+00,1.708908744107658606e+02,3.958670469075991960e+00
3.376036318120519519e+08,2.245915658323144992e+00,1.710254309789364129e+02,3.877935255355663635e+00
3.376036318478670716e+08,1.184454387922616725e+01,1.708967812485970228e+02,3.921089073863122110e+00
3.376036318706391454e+08,1.869375594354452552e+00,1.709506638536137757e+02,3.931469007500012491e+00
3.376036320574920774e+08,2.357549580616628226e+00,1.708763072349786967e+02,3.911249197645486841e+00
3.376036321153486967e+08,1.917440132302217659e+00,1.709308646271938414e+02,3.930292898700323612e+00
3.376036321239999533e+08,1.665899888619440938e+00,1.709974888121491290e+02,3.850288514906547555e+00
3.376036323376696706e+08,2.324307416630482237e+00,1.709915017624342397e+02,3.966911081762884095e+00
3.376036326593283415e+08,2.498858479075290351e+00,1.709493892696966384e+02,3.926763237707508125e+00
3.376036327070749998e+08,2.490429709563867444e+00,1.709955425930911588e+02,3.915852553142397774e+00
3.376036327092137933e+08,1.635298942680968537e+00,1.709588993868382829e+02,3.815842921461109150e+00
3.376036327583860159e+08,1.750189705976962218e+00,1.710068841468579421e+02,3.893611981498005914e+00
3.376036328059099913e+08,6.111354110935945272e+00,1.708692052971902626e+02,3.823635809559398968e+00
3.376036328311699629e+08,2.590288999858543217e+00,1.710338554984205359e+02,3.853319544393196683e+00
3.376036328499630690e+08,2.815234003094687409e+00,1.710562293397300095e+02,3.884562662365148800e+00
3.376036330071421862e+08,2.157699491411476433e+00,1.710110936643337709e+02,3.815684338837538991e+00
3.376036333002763987e+08,1.987994859036384065e+00,1.709707010799835700e+02,3.903856847567984456e+00
3.376036334238893390e+08,2.382107799987552177e+00,1.709842366646011556e+02,3.913790576711505764e+00
3.376036336020286679e+08,1.809167346035220669e+00,1.709282032632503103e+02,3.801319966517719973e+00
3.376036339814009666e+08,3.185439481914063897e+00,1.709778057352868075e+02,3.871972453482299237e+00
3.376036340795899034e+08,2.142561423850739111e+00,1.709994124654916732e+02,3.929480410786314160e+00
3.376036340987263322e+08,1.830671269349768426e+00,1.708204463314841917e+02,3.923116173958086872e+00
3.376036343222419620e+08,2.028993906556928906e+00,1.708155878747791974e+02,3.945466465153051772e+00
3.376036343378908038e+08,2.254611838048661721e+00,1.710494513040533207e+02,3.884687294760515108e+00
3.376036343429319859e+08,1.831071557507461423e+00,1.709997155179931951e+02,3.954561309130759206e+00
3.376036343988328576e+08,1.695343838623548871e+00,1.709306252302820894e+02,3.763522982953432017e+00
3.376036344895638227e+08,2.372654641519752250e+00,1.709205546249851295e+02,3.827943267586935594e+00
3.376036347270075679e+08,2.090260038088336714e+00,1.708085829718669686e+02,3.904043195021924095e+00
3.376036348091188073e+08,3.206659842050176934e+01,1.709040928334873115e+02,3.778708903385356699e+00
3.376036351596653461e+08,2.261526887634325966e+00,1.708170758096535167e+02,3.945325018914771942e+00
3.376036352553066015e+08,2.937734400146653879e+00,1.709947385634066279e+02,3.906710575491788795e+00
3.376036352830016017e+08,4.050672131655599806e+00,1.710413069138060678e+02,3.844402900613328011e+00
3.376036353524914384e+08,2.134465349772475928e+00,1.708346619031143803e+02,3.928056935626818014e+00
3.376036353618490696e+08,2.360871969611608279e+00,1.709898461466469541e+02,3.850262521439971053e+00
3.376036355145551562e+08,1.892614885141518988e+00,1.709931037455946807e+02,3.919137433880380161e+00
3.376036355422512293e+08,1.655513043180602661e+00,1.708216298855317632e+02,3.921874601207417488e+00
3.376036358150646687e+08,2.794140487086503555e+01,1.709878599838795878e+02,3.861969137737019775e+00
3.376036363510271907e+08,2.261676580029855721e+00,1.708977031234375374e+02,3.964021828530266855e+00
3.376036363726890683e+08,2.006267362920740371e+00,1.710637346304232551e+02,3.890402130890966426e+00
3.376036363946694732e+08,1.768348486255294505e+00,1.709640130688736690e+02,3.912650233513308873e+00
3.376036364216392040e+08,1.687267204069856197e+00,1.710050796256543038e+02,3.955266349803857828e+00
3.376036364713823199e+08,3.019341091568370672e+01,1.710123661184591128e+02,3.976351055615008789e+00
3.376036365930149555e+08,2.690460269829396900e+00,1.709615481510737993e+02,3.973084019015574064e+00
3.376036368272002935e+08,2.386119143881752613e+00,1.709167590178248020e+02,3.809121863787662932e+00
3.376036368393260241e+08,2.116752336655176148e+00,1.709307800817552732e+02,4.001456724647320051e+00
3.376036369325224161e+08,2.322521132524896892e+00,1.710373614080808409e+02,3.866491418262365531e+00
3.376036369809229970e+08,3.111967414628078465e+00,1.709525293423432686e+02,3.811193051126376741e+00
3.376036370293385386e+08,2.319092803839482020e+00,1.708706543077016704e+02,3.892682785731806039e+00
3.376036370434241295e+08,2.191592769220147119e+00,1.708635646990190082e+02,3.893194618795428052e+00
3.376036370666023493e+08,2.155589035954609045e+00,1.709488130486965360e+02,3.981340075974042492e+00
3.376036371462977529e+08,1.985617187078119183e+00,1.708751263797449838e+02,3.956768992849920785e+00
3.376036372850854397e+08,1.083855034933760066e+02,1.708372257655498743e+02,3.889036660807109858e+00
3.376036373106073737e+08,1.953565447779850217e+01,1.709575436995743019e+02,3.923720773670836159e+00
3.376036374114434719e+08,2.142958351702168862e+00,1.708111876398154152e+02,3.900114860126163485e+00
3.376036374745577574e+08,2.318997732078027951e+00,1.709803301004974969e+02,4.024659418733762983e+00
3.376036376589085460e+08,1.730510106034570450e+00,1.708778691641933278e+02,3.869021216293771825e+00
3.376036377276436687e+08,2.364240286838565019e+00,1.708232024925258941e+02,3.902117576654835940e+00
3.376036378055979013e+08,1.922891431641753357e+00,1.709963474861895634e+02,3.819798513400391116e+00
3.376036379171398878e+08,2.200271310273272718e+00,1.709703930282425119e+02,3.820570788751554758e+00
3.376036380022630692e+08,2.125707046367274256e+00,1.708683696890988131e+02,3.945386723619974667e+00
3.376036380547494292e+08,1.894880198200085131e+00,1.709924971041290860e+02,3.971313119761076926e+00
3.376036384826884270e+08,1.997278646030599347e+00,1.708857447302644630e+02,3.929747231001304630e+00
3.376036385214332342e+08,2.305584567199821855e+00,1.709627467266470831e+02,3.833007784225120673e+00
3.376036387216856480e+08,1.788169820601327897e+00,1.709865776408919373e+02,3.899844173070053266e+00
3.376036387908166647e+08,2.261351145437745735e+00,1.708518752900477580e+02,3.944953280118342676e+00
3.376036388157032728e+08,2.364562358831239663e+00,1.709391105709951546e+02,3.776366962078545164e+00
3.376036388863739967e+08,2.071948689466619253e+00,1.708821993856760457e+02,3.871872306461009661e+00
3.376036390947841406e+08,2.285987371578361405e+00,1.710197350239968443e+02,3.822902204148196592e+00
3.376036391866766214e+08,3.004586786930441278e+01,1.708981423718519466e+02,3.901302378864573761e+00
3.376036391932505369e+08,1.862680024129701239e+00,1.709746571917658855e+02,3.858202329244898365e+00
3.376036393289698958e+08,2.097852426295141015e+00,1.709567092356215596e+02,3.815763744489636622e+00
3.376036394524442554e+08,2.283370412864328181e+00,1.708592816430644632e+02,3.869234282773996281e+00
3.376036395933858156e+08,1.897283210416111032e+00,1.709190326517317260e+02,3.874446778664171198e+00
3.376036396168563962e+08,2.340725242105333948e+00,1.708397337634870325e+02,3.882543167265529505e+00
3.376036396455802917e+08,2.256244846227691614e+00,1.710134970988231373e+02,3.824792053897114741e+00
3.376036399106160402e+08,2.364876423571771191e+00,1.710137511657670473e+02,3.914554019675373198e+00
3.376036400070243478e+08,2.768030488663200117e+00,1.709411818536457872e+02,3.942296699844776153e+00
3.376036400744813085e+08,1.698170335612432691e+00,1.708548003306904661e+02,3.840527994476915730e+00
3.376036403100590706e+08,1.892024671347601661e+00,1.710181662307156216e+02,3.822725510089965972e+00
3.376036406371468306e+08,2.619461046892157086e+00,1.710074369946728723e+02,3.877681968083952935e+00
3.376036406816948056e+08,2.393900323719095447e+00,1.708689881904724643e+02,3.918923911955554562e+00
3.376036407364951968e+08,2.154080431531552264e+00,1.708889417694218196e+02,3.906652128749364739e+00
3.376036408532056212e+08,2.150269983133108909e+00,1.710473733931167715e+02,3.904521578698976203e+00
3.376036408736810088e+08,2.146119232742187855e+00,1.710081606934961940e+02,3.974995652184503125e+00
3.376036409534537196e+08,1.841253388319550099e+00,1.708723208925738106e+02,3.968568577364487204e+00
3.376036411337679029e+08,1.721039915743433291e+00,1.709261754629092991e+02,3.783692237281647497e+00
3.376036412749826908e+08,2.341972248516179356e+00,1.709233841365463036e+02,3.996448777061459179e+00
3.376036413459289074e+08,2.060176970494789650e+00,1.709116270991951865e+02,3.994056391102288828e+00
3.376036413634644747e+08,1.963065215945096753e+00,1.708628079841721217e+02,3.838968579963596195e+00
3.376036415970653296e+08,1.643967167178648658e+00,1.709007878161501424e+02,3.931071269612635088e+00
3.376036417661874294e+08,1.746221665419400271e+00,1.708853046812494085e+02,3.824519929455070688e+00
3.376036417699886560e+08,2.313692217279437191e+00,1.710021950239284934e+02,3.804615822126769853e+00
3.376036417711720467e+08,3.007957226351989810e+00,1.710436749468551625e+02,3.856410559933334259e+00
3.376036419862753153e+08,2.768392704739261578e+00,1.710766895994941308e+02,3.865238543365505652e+00
3.376036423609709144e+08,1.793541795419832274e+00,1.710620584164600473e+02,3.855072899255933550e+00
3.376036424134814739e+08,2.658883072231467803e+00,1.708609948689071700e+02,3.847504964525936266e+00
3.376036425356358886e+08,1.642766110570612614e+00,1.710501104306426328e+02,3.842084266686545124e+00
3.376036427170900106e+08,2.176583024295121405e+00,1.709581261063773923e+02,3.940884366250668513e+00
3.376036427739874721e+08,2.342457694147801028e+00,1.708588727939548733e+02,3.880202279295699164e+00
3.376036430659096837e+08,1.645629735189190868e+00,1.708981940835548983e+02,3.750801938954186454e+00
3.376036430683427453e+08,2.070964477576239027e+00,1.709399167799601571e+02,3.861450539230462553e+00
3.376036431492192149e+08,1.431810195891154081e+02,1.709406219814972019e+02,3.785437333550592420e+00
3.376036432022907138e+08,2.315583818380673620e+00,1.710084100027233944e+02,3.967656948627984903e+00
3.376036433646407127e+08,1.635833041505686980e+00,1.709282564603819878e+02,3.824382060328365807e+00
3.376036433905852437e+08,1.684448859224432216e+00,1.709531772872575459e+02,4.007343478965185390e+00
3.376036434641847014e+08,1.685393744133520721e+00,1.709708682905970534e+02,3.801158988480157763e+00
3.376036435901944637e+08,2.254768242394330713e+00,1.709905314321282503e+02,3.929163865799968125e+00
3.376036437143743038e+08,1.913712031459022356e+00,1.709343978423686110e+02,3.839805755077171145e+00
3.376036437349942327e+08,1.588520059832404208e+01,1.710313597756505430e+02,3.882216727464369743e+00
3.376036437819152474e+08,1.908497889721965102e+00,1.708586297656188719e+02,3.896919664907483316e+00
3.376036439424684644e+08,2.312651793785986953e+00,1.709239919481811114e+02,3.916449789722290742e+00
3.376036439492301941e+08,2.323832823929991243e+00,1.708634978144542060e+02,3.836986656275795493e+00
3.376036440787425041e+08,2.353543938064725172e+00,1.709363283030783691e+02,3.861763954156776091e+00
3.376036440885902047e+08,1.744686395051521899e+00,1.710004826156095987e+02,3.995693015492397304e+00
3.376036441888534427e+08,1.678349315726798352e+00,1.709947051648683782e+02,3.889202997974940068e+00
3.376036444536387920e+08,2.316150709398572261e+00,1.708032883040998797e+02,3.919020847924573392e+00
3.376036444753696322e+08,2.251758604639892969e+00,1.710027818895765677e+02,3.806722308232034280e+00
3.376036445742791295e+08,1.731359260777004749e+01,1.710054825590964640e+02,3.910819270712762918e+00
3.376036445792363882e+08,1.910044917357835326e+00,1.708722342952251267e+02,3.887708234761930282e+00
3.376036447547826171e+08,1.983405973790657306e+00,1.709430357817556398e+02,3.797549504316676483e+00
3.376036448343941569e+08,2.034008332138018460e+00,1.709172823730471578e+02,3.916247099564878376e+00
3.376036449017139673e+08,1.808672308129031681e+00,1.709985983269590690e+02,3.872229076751084076e+00
3.376036450502687097e+08,1.920572428871010118e+01,1.710004331552163137e+02,3.821098550881176337e+00
3.376036451241877675e+08,1.638023025550661149e+00,1.710474956834475222e+02,3.871947893781855221e+00
3.376036451861914396e+08,2.753663806892874266e+00,1.708403393636787939e+02,3.940132694589419948e+00
3.376036451990091205e+08,3.049947668667175815e+00,1.710221624022180436e+02,3.819253506237922480e+00
3.376036452989997268e+08,1.878744721870238887e+00,1.709890196020499218e+02,3.963796139096576354e+00
3.376036453978499770e+08,3.646640346781936159e+00,1.709181116833943861e+02,3.901886495621433859e+00
3.376036454143883586e+08,2.126459823980673125e+00,1.708870399517004444e+02,3.929336811724355893e+00
