# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376033629350443482e+08,1.966164583097986363e+00,1.710169133229486818e+02,3.876779389369911399e+00
3.376033631839101315e+08,2.318073952312115882e+00,1.709577853364713462e+02,3.957843247758267680e+00
3.376033632380966544e+08,1.755020190114454204e+00,1.708789224653218071e+02,3.948937474859943730e+00
3.376033632685782909e+08,1.637718221313204658e+00,1.709431501084492311e+02,3.786803309845482968e+00
3.376033635866838694e+08,6.270358683559074997e+00,1.709389056820497217e+02,3.916768259251430351e+00
3.376033636478773952e+08,1.941063900215264315e+00,1.708845128338018071e+02,3.865956064469917131e+00
3.376033637059574723e+08,2.217282339739133690e+00,1.709681814758313294e+02,3.954681783647681304e+00
3.376033638494269848e+08,5.808280880520046985e+00,1.709268457805959258e+02,3.829416093239985219e+00
3.376033639150706530e+08,1.665287322070330589e+00,1.708954178027149453e+02,3.906884392420810315e+00
3.376033640097792745e+08,1.725299868984318508e+01,1.709659060962566741e+02,4.010936287475127315e+00
3.376033640265496969e+08,1.692303359346341463e+00,1.708934158834151447e+02,3.765517481574445213e+00
3.376033641740105748e+08,2.110326547325163560e+00,1.709084362084394684e+02,3.853651821585063253e+00
3.376033643342764974e+08,2.260974678587956532e+00,1.709433593082349887e+02,3.957680198950733086e+00
3.376033644779542685e+08,2.315570553131743203e+00,1.709408687683784649e+02,3.863464062047883285e+00
3.376033646916486621e+08,2.573363894062421053e+00,1.710288518224994903e+02,3.870684115370839784e+00
3.376033648810722828e+08,1.884373591537385817e+00,1.708868221825912315e+02,3.816504581086150871e+00
3.376033648879015446e+08,6.213790201288785120e+00,1.709407788830460220e+02,3.934698832599909046e+00
3.376033650872169137e+08,2.014790015626590325e+00,1.709763503857312514e+02,3.848657695355405917e+00
3.376033651646912098e+08,6.002080945581492522e+00,1.709086185529908448e+02,3.821000122920523268e+00
3.376033651740773916e+08,5.923972117777302593e+00,1.709615845864792050e+02,3.948581544669627963e+00
3.376033652689518929e+08,2.076920964838318007e+00,1.709745111516031386e+02,3.997921510132027567e+00
3.376033652966391444e+08,1.981938642099758008e+00,1.710264752792456306e+02,3.927171219692997539e+00
3.376033653137499690e+08,2.163108539108698825e+00,1.708699612609717917e+02,3.797503694211423753e+00
3.376033653653547764e+08,1.684316425028127506e+00,1.708618574941436918e+02,3.939561266154676833e+00
3.376033654309140444e+08,2.195187997985529549e+00,1.708706488922575204e+02,3.933789394674097384e+00
3.376033654391293526e+08,5.616917549632199247e+00,1.709925818437113207e+02,3.891787234759712000e+00
3.376033654847616553e+08,1.887726218429045089e+00,1.708466667298353627e+02,3.860986055816526097e+00
3.376033655228338838e+08,3.332312756292829903e+01,1.709211614295761592e+02,3.932343565160974386e+00
3.376033655319743156e+08,2.258111367953418380e+00,1.709470239989057347e+02,3.968593674932644255e+00
3.376033656154859066e+08,1.618861307370031533e+00,1.708975486066166525e+02,3.764004797435512639e+00
3.376033657285374999e+08,2.124964817482309698e+00,1.709528140556929543e+02,3.911247295935734503e+00
3.376033657385553718e+08,2.341985947808780999e+00,1.709434775424216468e+02,3.930666710898478744e+00
3.376033657437324524e+08,5.592253212633369053e+00,1.709495263185857539e+02,4.020871328422887636e+00
3.376033659160614610e+08,2.075175136256650621e+00,1.709501026709181417e+02,4.012605404942149789e+00
3.376033659291064143e+08,2.299333721223802751e+00,1.708669651863481533e+02,3.942433571956230232e+00
3.376033659487112164e+08,1.740682722745763744e+00,1.708315885852298379e+02,3.918948658344215463e+00
3.376033661237946749e+08,5.824747674270621900e+00,1.708829743283739901e+02,3.814452374355677300e+00
3.376033661439241171e+08,1.769505256736287668e+00,1.709104768293477434e+02,3.994378345178786205e+00
3.376033661520892978e+08,2.259717620666226168e+00,1.709392570102180287e+02,3.953178644603915881e+00
3.376033661726260781e+08,2.207479680282972812e+00,1.709267236183799525e+02,3.963392944944296392e+00
3.376033663817130923e+08,2.262794888903572943e+00,1.709325400331440790e+02,3.994344969332018991e+00
3.376033663990545869e+08,1.505271241122010792e+02,1.710350257557603015e+02,3.909701068604167773e+00
3.376033665139552951e+08,2.502032334428557103e+00,1.709211677305220292e+02,3.961420972038225852e+00
3.376033665170450807e+08,1.732284234313529403e+00,1.708031722837469886e+02,3.928881667367770003e+00
3.376033665241444707e+08,3.255018022038334635e+01,1.709828314787702084e+02,3.948464121578667108e+00
3.376033665576691628e+08,1.748694938008738431e+00,1.709499538287076348e+02,3.972801068673796010e+00
3.376033665587177873e+08,1.817576574469754958e+00,1.708613130344593003e+02,3.885256125784159575e+00
3.376033667999808788e+08,6.111935874616883702e+00,1.709594792171401139e+02,4.018643646509920231e+00
3.376033668230997920e+08,6.419950439538697928e+00,1.709344911077950258e+02,3.921958322457570478e+00
3.376033668659824729e+08,1.693284041893408087e+00,1.708132140661958545e+02,3.903724548646323012e+00
3.376033668675872684e+08,2.401294218989264095e+00,1.709713001245910391e+02,3.987508496156258797e+00
3.376033669349560142e+08,6.009341130895768934e+00,1.709126143734579273e+02,3.898312081048171507e+00
3.376033669630866647e+08,1.935224455648988595e+00,1.709344613740331909e+02,3.881972081037291744e+00
3.376033670995103717e+08,1.610227594812608576e+00,1.709450248231677278e+02,3.861570885115376051e+00
3.376033671880625486e+08,1.629400934288959490e+00,1.709391659562830341e+02,3.909241224950144034e+00
3.376033673833447695e+08,2.186094839325563477e+00,1.709167184149861214e+02,3.825374910604735668e+00
3.376033674212386608e+08,5.872232252116515561e+00,1.709188382569264775e+02,3.885415037229006607e+00
3.376033674993991852e+08,1.664511797398676718e+00,1.710148003011580045e+02,3.912155393481810517e+00
3.376033675418806672e+08,2.648551538189232613e+00,1.709561648659637569e+02,3.860484399702150515e+00
3.376033675843417645e+08,6.010295927288145990e+00,1.709118866597281965e+02,3.840806838199087636e+00
3.376033675893643498e+08,4.479313814674992500e+01,1.709272715204716064e+02,3.929575692058537850e+00
3.376033676711640358e+08,2.356762509358606650e+00,1.707960469299354713e+02,3.938074260731271981e+00
3.376033677407028079e+08,2.291115869421819884e+00,1.708739616648156812e+02,3.951220180269236604e+00
3.376033678472795486e+08,5.875506167111510081e+00,1.708946804381626805e+02,3.871510768382648848e+00
3.376033678811472058e+08,2.341546336813878249e+00,1.709482006650765697e+02,3.863027542929967861e+00
3.376033679093351364e+08,2.054594783816849457e+00,1.709611301351303325e+02,3.812229565411596521e+00
3.376033679265020490e+08,1.708163486180690249e+00,1.709157819530537381e+02,3.857428310252957182e+00
3.376033679444055557e+08,4.347325488746577982e+00,1.709614508839339067e+02,3.887702928212798170e+00
3.376033680335750580e+08,1.721200397155308259e+00,1.709157201632839360e+02,3.962839616343691862e+00
3.376033681425781250e+08,2.099958987620846873e+00,1.709883089661035740e+02,3.998056035703644540e+00
3.376033681887810230e+08,1.822508637066491799e+00,1.708956753049381803e+02,3.964663884948778971e+00
3.376033682594317198e+08,2.001818444390915275e+00,1.709467589447274918e+02,3.793650297541165450e+00
3.376033682667796016e+08,6.073706834897797613e+00,1.708368327165778737e+02,3.898878480971680993e+00
3.376033682908989191e+08,2.410928691556858183e+00,1.709585046354144140e+02,3.918208891705498242e+00
3.376033683242926598e+08,2.368921888798399600e+00,1.708112947219459841e+02,3.938277844363527347e+00
3.376033684786233306e+08,1.640757286385556846e+00,1.709691231253267460e+02,3.932204026520982776e+00
3.376033684928355217e+08,2.073801511289385058e+00,1.708263726537377067e+02,3.905657362884524808e+00
3.376033685582917929e+08,2.272994530603085650e+00,1.709378481450014533e+02,4.006027539832081708e+00
3.376033685963985324e+08,5.854514494974471184e+00,1.708918537620852760e+02,3.809653491135829295e+00
3.376033686234040260e+08,4.047191231279052559e+00,1.709693291775477917e+02,3.984149343075785055e+00
3.376033687024447918e+08,2.139609328062353821e+00,1.709802105399226377e+02,3.827397434373327911e+00
3.376033687116331458e+08,1.805908092438986978e+00,1.710529369809546267e+02,3.865411365153469614e+00
3.376033687937382460e+08,1.929906363245595280e+00,1.708733339459989224e+02,3.861224509018156059e+00
3.376033688592569828e+08,1.945156576735930232e+00,1.709112820692768082e+02,3.894235373074233841e+00
3.376033688886736631e+08,1.979643413907740124e+00,1.708548183150180364e+02,3.806827139155978479e+00
3.376033689061282873e+08,2.120017895528097718e+00,1.709214251152200745e+02,3.905438082600601213e+00
3.376033690510915518e+08,2.097713511991529778e+00,1.709546330223234349e+02,3.896668370229856571e+00
3.376033692058585882e+08,1.924656042640521703e+00,1.708342667446890459e+02,3.962374410830369342e+00
3.376033693527305126e+08,2.020339488883046375e+00,1.709482347845652157e+02,3.805242763360855207e+00
3.376033693683612347e+08,1.872326316731154350e+00,1.708647354189042744e+02,3.863574482300106361e+00
3.376033693735408187e+08,6.146215583663904525e+00,1.709282608385456115e+02,3.808050605190157256e+00
3.376033693826016188e+08,5.859223296939885195e+00,1.709481062893679280e+02,4.030349527562532508e+00
3.376033693929557204e+08,6.287161439341399927e+00,1.709915031867810740e+02,3.939106173248294596e+00
3.376033694917197824e+08,5.867427733852586869e+00,1.708943560120925724e+02,3.829853349416602715e+00
3.376033695467302799e+08,6.346267691148000267e+00,1.709622321668882989e+02,3.965249804353365715e+00
3.376033695551092029e+08,5.955357062826110770e+00,1.709094191685921089e+02,3.871163411113022867e+00
3.376033695558881760e+08,1.940060457745162559e+00,1.710247187818732471e+02,3.893352554705942659e+00
3.376033696204349399e+08,6.204602096575308146e+00,1.709433316619198706e+02,3.853506044408510078e+00
3.376033696291528344e+08,5.808069479590549200e+00,1.708634096565812968e+02,3.896806579112387148e+00
3.376033696889511943e+08,6.060961674333158911e+00,1.709652052046147332e+02,3.926073094532614771e+00
3.376033696977472305e+08,2.018696166316340079e+00,1.709889952145778977e+02,3.994808377723722881e+00
3.376033697735928893e+08,6.021246708684811821e+00,1.708914673177204122e+02,3.831919104533032971e+00
3.376033698708050251e+08,2.156044491971440102e+00,1.708610574327908580e+02,3.852444895500378497e+00
3.376033699040258527e+08,2.165974477251060737e+00,1.708813562339838938e+02,3.765452444793227826e+00
3.376033700388347507e+08,2.335092178264332574e+00,1.708597286472295593e+02,3.864067076871073869e+00
3.376033701202991009e+08,2.310307000899184615e+00,1.710002235310037975e+02,3.830992202166406013e+00
3.376033701747393012e+08,1.989110323417790482e+00,1.710046025267459697e+02,3.842896259976729567e+00
3.376033701891956925e+08,5.990598297486429580e+00,1.708528910871719404e+02,3.957402660990114285e+00
3.376033701909798980e+08,2.000193747983641135e+00,1.708758419672355160e+02,3.934859070119790747e+00
3.376033704606071711e+08,2.400360523986115879e+00,1.709727529522238001e+02,3.837959548482157590e+00
3.376033705041354895e+08,2.350313208195619730e+00,1.709895501073367541e+02,3.938511683677900610e+00
3.376033705105234981e+08,8.505725817272382017e+01,1.710145613564262987e+02,3.864350039836667250e+00
3.376033705814094543e+08,2.154585731574354401e+00,1.708698539178496958e+02,3.810187370378389282e+00
3.376033705837417245e+08,1.863596270346117301e+00,1.710073777598370839e+02,3.832932253520271448e+00
3.376033705880695581e+08,1.710239056258126666e+00,1.709717557666828611e+02,3.886191131580417846e+00
3.376033707905478477e+08,6.462923234093865688e+01,1.709545114418409071e+02,4.027017561457189920e+00
3.376033708506512642e+08,2.391388826268022072e+00,1.709110825419463708e+02,3.849356147903637115e+00
3.376033708729490042e+08,1.744176550097346512e+00,1.709758916329492422e+02,3.887501278047158948e+00
3.376033708878144622e+08,2.083389282693898448e+00,1.709295192977213560e+02,4.015655161874173373e+00
3.376033713953336477e+08,1.658976357846077221e+00,1.709777019389435679e+02,3.849581516005615267e+00
3.376033714999011755e+08,2.382420027524409178e+00,1.710284612928025751e+02,3.934200782545666186e+00
3.376033715696530342e+08,1.756173751295323271e+00,1.708065100482053822e+02,3.924548871939991468e+00
3.376033716975215673e+08,2.271548130707211843e+00,1.708278765579131289e+02,3.930334819150964165e+00
3.376033717060038447e+08,2.963578095357167985e+00,1.708529403456426792e+02,3.828531036941342780e+00
3.376033717677844167e+08,2.056576194489309728e+00,1.709577864530602938e+02,3.995488040520184914e+00
3.376033719718575478e+08,6.415751632795092085e+00,1.709223066010245304e+02,3.817491806056866999e+00
3.376033720253217816e+08,1.686603353653746140e+00,1.709733301732684936e+02,3.856991912696481783e+00
3.376033721944264770e+08,2.301891016301027548e+00,1.709663107925200052e+02,3.903605015475923423e+00
3.376033723548657894e+08,1.631640413415850643e+00,1.708864270001421630e+02,3.983679600793516240e+00
3.376033725847597122e+08,6.029885943332401688e+00,1.708336955475452044e+02,3.865802513774402982e+00
3.376033728227665424e+08,6.343561798707630039e+00,1.709729383132008707e+02,3.884984037656323608e+00
3.376033729414981008e+08,5.882799613142382533e+00,1.709093107615106248e+02,3.925624545801816634e+00
3.376033730008296371e+08,1.789213800806201515e+00,1.709203342715654514e+02,3.941141341770291628e+00
3.376033730093178153e+08,1.978470488647313674e+00,1.710032678878709191e+02,3.879650214459790192e+00
3.376033731759215593e+08,2.200159202141742654e+00,1.709868974411149338e+02,3.993046564939073839e+00
3.376033732487187982e+08,1.975750353210576238e+00,1.710374907070575716e+02,3.856135638685485034e+00
3.376033732549951077e+08,1.971470132169623746e+00,1.708588572747153762e+02,3.860241073541444301e+00
3.376033733566785455e+08,2.205001913229352795e+00,1.710349621403184983e+02,3.892440104379534915e+00
3.376033734354880452e+08,2.226912993861075662e+00,1.708111099557599459e+02,3.935629780097390285e+00
3.376033734917188287e+08,1.741649529279819308e+00,1.709064200112104288e+02,3.971485193923348866e+00
3.376033736704090834e+08,3.739246966148497719e+00,1.709579735924669137e+02,4.023352215959047129e+00
3.376033737047894001e+08,1.612852775657138471e+00,1.710502014043991323e+02,3.854015460701411211e+00
3.376033737420918941e+08,6.011511213914089602e+00,1.709518587924864619e+02,3.992061840042345544e+00
3.376033737675374746e+08,2.282988706231203313e+00,1.710017425562004973e+02,3.914137092880744184e+00
3.376033737725692391e+08,1.698100275644553125e+00,1.708760120745969289e+02,3.785076167845222272e+00
3.376033737922627330e+08,6.110303837912351987e+00,1.708930796056860686e+02,3.815936306057102101e+00
3.376033737972566485e+08,6.150444538087596058e+00,1.709060021081167235e+02,3.944934698862072153e+00
3.376033739103876948e+08,1.782992333100498872e+00,1.709874679915809281e+02,3.835262699638761319e+00
3.376033739882119894e+08,5.928435290234503441e+00,1.709405975256234171e+02,3.903547821417928887e+00
3.376033739959923625e+08,5.995442524136016083e+00,1.708795401658734932e+02,3.912723156808000091e+00
3.376033740791562200e+08,5.803772938072923715e+00,1.709707387598826074e+02,3.837205234220033567e+00
3.376033742510616779e+08,1.783803163514850132e+00,1.709258033285195211e+02,3.981771203746251153e+00
3.376033743382697105e+08,5.838047222878795850e+00,1.709050474234173862e+02,3.937387451560449669e+00
3.376033744202622771e+08,2.296857644749617844e+00,1.708905135203807220e+02,4.000458593349710767e+00
3.376033744309363961e+08,3.910583432830726736e+00,1.710204830012271486e+02,3.843422830630999432e+00
3.376033744452301264e+08,5.921705072482934540e+00,1.708479384459005530e+02,3.966812572227526701e+00
3.376033745740532875e+08,1.743519571510555810e+00,1.709159323762731901e+02,4.004476929432548182e+00
3.376033745897337794e+08,1.889974074735041754e+00,1.710065439863072640e+02,3.927680281688737285e+00
3.376033746027977467e+08,1.692266948565846363e+00,1.708873419553855229e+02,3.923166934140827511e+00
3.376033749369167089e+08,1.832874881333610873e+00,1.709248676452341442e+02,3.887698171953028137e+00
